accident_id,easting,northing,has_coords,accident_date,year,month,weekday,hour,time_24h,num_vehicles,vehicles_bin,num_casualties,road_class,road_surface,lighting_conditions,weather_conditions,severity,casualty_severity
3B11347,430236,434413,True,2016-11-01,2016,11,Tuesday,23,2330,2,2,2,A,Dry,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
3B20189,430147,437574,True,2016-11-02,2016,11,Wednesday,7,725,2,2,1,Unclassified,Wet / Damp,Daylight: street lights present,Fine without high winds,Slight,Slight
3B20858,424151,428163,True,2016-11-02,2016,11,Wednesday,14,1418,2,2,2,A,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3B20858,424151,428163,True,2016-11-02,2016,11,Wednesday,14,1418,2,2,2,A,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3B21094,431913,435719,True,2016-11-02,2016,11,Wednesday,16,1600,2,2,1,Unclassified,Dry,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
3B21115,428718,426013,True,2016-11-02,2016,11,Wednesday,16,1614,2,2,2,A,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3B21115,428718,426013,True,2016-11-02,2016,11,Wednesday,16,1614,2,2,2,A,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3B21169,429030,431750,True,2016-11-02,2016,11,Wednesday,16,1645,5,3+,5,Motorway,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3B21169,429030,431750,True,2016-11-02,2016,11,Wednesday,16,1645,5,3+,5,Motorway,Dry,Daylight: street lights present,Fine without high winds,Serious,Serious
3B21169,429030,431750,True,2016-11-02,2016,11,Wednesday,16,1645,5,3+,5,Motorway,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3B21169,429030,431750,True,2016-11-02,2016,11,Wednesday,16,1645,5,3+,5,Motorway,Dry,Daylight: street lights present,Fine without high winds,Serious,Serious
3B21169,429030,431750,True,2016-11-02,2016,11,Wednesday,16,1645,5,3+,5,Motorway,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3B21483,429788,430628,True,2016-11-02,2016,11,Wednesday,19,1900,2,2,1,A,Dry,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
3B30341,431491,435123,True,2016-11-03,2016,11,Thursday,9,915,1,1,1,A,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3B30392,441055,432040,True,2016-11-03,2016,11,Thursday,9,950,2,2,2,A,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3B30392,441055,432040,True,2016-11-03,2016,11,Thursday,9,950,2,2,2,A,Dry,Daylight: street lights present,Fine without high winds,Serious,Serious
3B30883,422651,428775,True,2016-11-02,2016,11,Wednesday,17,1730,2,2,1,B,Dry,Darkness: street lights present and lit,Unknown,Slight,Slight
3B30992,430458,431163,True,2016-11-03,2016,11,Thursday,15,1510,1,1,1,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3B31024,433423,437240,True,2016-11-03,2016,11,Thursday,15,1529,4,3+,5,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3B31024,433423,437240,True,2016-11-03,2016,11,Thursday,15,1529,4,3+,5,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3B31024,433423,437240,True,2016-11-03,2016,11,Thursday,15,1529,4,3+,5,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3B31024,433423,437240,True,2016-11-03,2016,11,Thursday,15,1529,4,3+,5,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3B31024,433423,437240,True,2016-11-03,2016,11,Thursday,15,1529,4,3+,5,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3B31108,431724,428501,True,2016-11-03,2016,11,Thursday,15,1530,1,1,1,Unclassified,Wet / Damp,Daylight: street lights present,Raining without high winds,Slight,Slight
3B31234,428294,432863,True,2016-11-03,2016,11,Thursday,16,1657,2,2,1,B,Dry,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
3B31258,427420,434987,True,2016-11-03,2016,11,Thursday,17,1710,2,2,1,Unclassified,Dry,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
3B31302,430940,433494,True,2016-11-03,2016,11,Thursday,17,1733,2,2,3,Unclassified,Wet / Damp,Darkness: street lights present and lit,Unknown,Slight,Slight
3B31302,430940,433494,True,2016-11-03,2016,11,Thursday,17,1733,2,2,3,Unclassified,Wet / Damp,Darkness: street lights present and lit,Unknown,Slight,Slight
3B31302,430940,433494,True,2016-11-03,2016,11,Thursday,17,1733,2,2,3,Unclassified,Wet / Damp,Darkness: street lights present and lit,Unknown,Slight,Slight
3B40563,440773,433630,True,2016-11-04,2016,11,Friday,11,1140,1,1,1,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3B41069,426798,426674,True,2016-11-04,2016,11,Friday,6,610,2,2,1,A,Dry,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
3B41240,419520,441505,True,2016-11-04,2016,11,Friday,17,1708,1,1,1,Unclassified,Dry,Daylight: street lights present,Unknown,Slight,Slight
3B41326,430398,427022,True,2016-12-04,2016,12,Sunday,17,1725,1,1,1,Unclassified,Dry,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
3B42162,429941,425134,True,2016-11-04,2016,11,Friday,22,2244,2,2,1,A,Wet / Damp,Daylight: street lights present,Raining without high winds,Slight,Slight
3B42296,438484,436400,True,2016-11-04,2016,11,Friday,23,2340,3,3+,3,Unclassified,Dry,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
3B42296,438484,436400,True,2016-11-04,2016,11,Friday,23,2340,3,3+,3,Unclassified,Dry,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
3B42296,438484,436400,True,2016-11-04,2016,11,Friday,23,2340,3,3+,3,Unclassified,Dry,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
3B50364,436029,435907,True,2016-11-05,2016,11,Saturday,6,642,2,2,1,A,Dry,Darkness: street lights present and lit,Unknown,Slight,Slight
3B50951,430975,440089,True,2016-11-05,2016,11,Saturday,14,1430,1,1,1,A,Dry,Daylight: street lights present,Fine without high winds,Serious,Serious
3B51014,425162,429001,True,2016-11-05,2016,11,Saturday,15,1505,2,2,1,A,Dry,Daylight: street lights present,Unknown,Slight,Slight
3B51148,427015,433112,True,2016-11-05,2016,11,Saturday,16,1615,1,1,1,Unclassified,Dry,Daylight: street lights present,Fine with high winds,Slight,Slight
3B51456,444010,433772,True,2016-11-05,2016,11,Saturday,18,1840,1,1,1,Unclassified,Dry,Darkness: street lights present and lit,Fine with high winds,Slight,Slight
3B51465,429308,435027,True,2016-11-05,2016,11,Saturday,18,1847,1,1,1,A,Dry,Darkness: street lights present and lit,Unknown,Serious,Serious
3B60634,430062,433712,True,2016-11-06,2016,11,Sunday,11,1116,2,2,1,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3B60653,435294,428484,True,2016-11-06,2016,11,Sunday,10,1040,2,2,1,A,Wet / Damp,Daylight: street lights present,Fine without high winds,Slight,Slight
3B60786,428756,432720,True,2016-11-06,2016,11,Sunday,13,1305,2,2,1,Unclassified,Wet / Damp,Daylight: street lights present,Raining without high winds,Slight,Slight
3B60860,421480,434420,True,2016-11-06,2016,11,Sunday,13,1345,1,1,1,B,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3B61565,440487,433554,True,2016-11-16,2016,11,Wednesday,15,1540,2,2,1,A,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3B61607,431139,434296,True,2016-11-06,2016,11,Sunday,21,2115,2,2,2,Unclassified,Wet / Damp,Darkness: street lights present and lit,Raining without high winds,Slight,Slight
3B61607,431139,434296,True,2016-11-06,2016,11,Sunday,21,2115,2,2,2,Unclassified,Wet / Damp,Darkness: street lights present and lit,Raining without high winds,Slight,Slight
3B70167,431077,430359,True,2016-11-07,2016,11,Monday,7,725,2,2,1,Unclassified,Wet / Damp,Daylight: street lights present,Fine without high winds,Slight,Slight
3B70768,431317,429063,True,2016-11-07,2016,11,Monday,14,1411,3,3+,1,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3B71247,428700,437062,True,2016-11-05,2016,11,Saturday,18,1800,2,2,2,Unclassified,Dry,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
3B71247,428700,437062,True,2016-11-05,2016,11,Saturday,18,1800,2,2,2,Unclassified,Dry,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
3B71304,431752,434601,True,2016-11-07,2016,11,Monday,18,1830,2,2,1,Unclassified,Wet / Damp,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
3B71577,427845,436278,True,2016-11-07,2016,11,Monday,20,2050,1,1,1,A,Wet / Damp,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
3B80261,433045,435647,True,2016-11-08,2016,11,Tuesday,8,826,1,1,1,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3B80400,429203,434166,True,2016-11-08,2016,11,Tuesday,10,1035,2,2,1,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Serious,Serious
3B90682,444754,431575,True,2016-11-09,2016,11,Wednesday,13,1310,2,2,1,A,Wet / Damp,Daylight: street lights present,Snowing without high winds,Slight,Slight
3B91785,426006,435581,True,2016-11-09,2016,11,Wednesday,22,2200,2,2,1,Unclassified,Snow,Darkness: street lights present and lit,Unknown,Slight,Slight
3BA0141,434335,430251,True,2016-11-10,2016,11,Thursday,6,630,2,2,1,Motorway,Wet / Damp,Daylight: street lights present,Raining without high winds,Slight,Slight
3BA1417,429267,430600,True,2016-11-10,2016,11,Thursday,19,1934,2,2,1,Unclassified,Dry,Darkness: street lights present and lit,Fine without high winds,Serious,Serious
3BB0187,425635,433081,True,2016-11-11,2016,11,Friday,6,643,2,2,3,B,Dry,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
3BB0187,425635,433081,True,2016-11-11,2016,11,Friday,6,643,2,2,3,B,Dry,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
3BB0187,425635,433081,True,2016-11-11,2016,11,Friday,6,643,2,2,3,B,Dry,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
3BB0447,430869,434149,True,2016-11-11,2016,11,Friday,10,1030,2,2,1,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3BB0675,428876,430996,True,2016-11-11,2016,11,Friday,12,1230,2,2,1,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3BB0901,438710,436418,True,2016-11-11,2016,11,Friday,14,1431,2,2,1,Unclassified,Wet / Damp,Daylight: street lights present,Raining without high winds,Serious,Serious
3BB1024,435333,437202,True,2016-11-11,2016,11,Friday,15,1500,2,2,1,Unclassified,Dry,Daylight: street lights present,Unknown,Slight,Slight
3BB1305,431965,430322,True,2016-11-11,2016,11,Friday,17,1725,2,2,2,A,Dry,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
3BB1305,431965,430322,True,2016-11-11,2016,11,Friday,17,1725,2,2,2,A,Dry,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
3BB1460,428534,429913,True,2016-11-11,2016,11,Friday,18,1845,2,2,4,A,Dry,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
3BB1460,428534,429913,True,2016-11-11,2016,11,Friday,18,1845,2,2,4,A,Dry,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
3BB1460,428534,429913,True,2016-11-11,2016,11,Friday,18,1845,2,2,4,A,Dry,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
3BB1460,428534,429913,True,2016-11-11,2016,11,Friday,18,1845,2,2,4,A,Dry,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
3BB1532,428504,433188,True,2016-11-11,2016,11,Friday,19,1905,2,2,2,B,Dry,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
3BB1532,428504,433188,True,2016-11-11,2016,11,Friday,19,1905,2,2,2,B,Dry,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
3BC0124,434922,431248,True,2016-11-12,2016,11,Saturday,20,2000,2,2,2,A,Wet / Damp,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
3BC0124,434922,431248,True,2016-11-12,2016,11,Saturday,20,2000,2,2,2,A,Wet / Damp,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
3BC0497,421579,441918,True,2016-11-12,2016,11,Saturday,10,1012,1,1,2,Unclassified,Wet / Damp,Daylight: street lights present,Unknown,Slight,Slight
3BC0497,421579,441918,True,2016-11-12,2016,11,Saturday,10,1012,1,1,2,Unclassified,Wet / Damp,Daylight: street lights present,Unknown,Slight,Slight
3BC0971,430369,433487,True,2016-11-13,2016,11,Sunday,15,1510,1,1,1,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Serious,Serious
3BC1523,426322,428490,True,2016-11-12,2016,11,Saturday,20,2015,2,2,1,Unclassified,Dry,Darkness: street lights present and lit,Fine without high winds,Serious,Serious
3BD0024,435336,425916,True,2016-11-13,2016,11,Sunday,0,15,2,2,1,Motorway,Dry,Darkness: no street lighting,Fine without high winds,Slight,Slight
3BD0722,435542,438369,True,2016-11-13,2016,11,Sunday,12,1245,2,2,1,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3BD1198,421615,428453,True,2016-11-13,2016,11,Sunday,16,1649,2,2,1,A,Dry,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
3BD1355,429354,435427,True,2016-11-13,2016,11,Sunday,18,1809,1,1,1,Unclassified,Dry,Darkness: street lights present and lit,Unknown,Slight,Slight
3BE0900,421539,428486,True,2016-11-14,2016,11,Monday,15,1509,2,2,1,A,Wet / Damp,Daylight: street lights present,Fine without high winds,Slight,Slight
3BE1121,427310,431077,True,2016-11-14,2016,11,Monday,16,1650,2,2,1,A,Dry,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
3BE1843,427490,434585,True,2016-11-14,2016,11,Monday,23,2325,3,3+,2,A,Wet / Damp,Darkness: street lights present and lit,Fine without high winds,Fatal,Fatal
3BE1843,427490,434585,True,2016-11-14,2016,11,Monday,23,2325,3,3+,2,A,Wet / Damp,Darkness: street lights present and lit,Fine without high winds,Serious,Serious
3BF0214,428429,428746,True,2016-11-15,2016,11,Tuesday,8,840,2,2,1,A,Wet / Damp,Daylight: street lights present,Fine without high winds,Slight,Slight
3BF0231,427701,434723,True,2016-11-15,2016,11,Tuesday,7,720,1,1,1,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Serious,Serious
3BF0359,429307,436104,True,2016-11-15,2016,11,Tuesday,9,932,1,1,1,Unclassified,Wet / Damp,Daylight: street lights present,Fine without high winds,Slight,Slight
3BF0864,431017,428491,True,2016-11-15,2016,11,Tuesday,14,1458,2,2,1,Unclassified,Dry,Daylight: street lights present,Unknown,Slight,Slight
3BG0496,429908,430801,True,2016-11-16,2016,11,Wednesday,10,1057,2,2,2,A,Wet / Damp,Daylight: street lights present,Raining without high winds,Slight,Slight
3BG0496,429908,430801,True,2016-11-16,2016,11,Wednesday,10,1057,2,2,2,A,Wet / Damp,Daylight: street lights present,Raining without high winds,Slight,Slight
3BG1281,443088,440868,True,2016-11-16,2016,11,Wednesday,18,1810,4,3+,2,A(M),Dry,Darkness: no street lighting,Fine without high winds,Slight,Slight
3BG1281,443088,440868,True,2016-11-16,2016,11,Wednesday,18,1810,4,3+,2,A(M),Dry,Darkness: no street lighting,Fine without high winds,Slight,Slight
3BG1629,431755,427744,True,2016-11-16,2016,11,Wednesday,21,2115,2,2,1,Unclassified,Wet / Damp,Darkness: street lights present and lit,Fine without high winds,Serious,Serious
3BH0150,427746,430065,True,2016-11-17,2016,11,Thursday,5,500,2,2,1,Unclassified,Wet / Damp,Darkness: street lights present and lit,Raining without high winds,Slight,Slight
3BH0189,437718,425303,True,2016-11-17,2016,11,Thursday,6,651,10,3+,2,Motorway,Dry,Darkness: no street lighting,Fine without high winds,Slight,Slight
3BH0189,437718,425303,True,2016-11-17,2016,11,Thursday,6,651,10,3+,2,Motorway,Dry,Darkness: no street lighting,Fine without high winds,Slight,Slight
3BH0260,429929,438749,True,2016-11-17,2016,11,Thursday,8,820,2,2,1,Unclassified,Wet / Damp,Daylight: street lights present,Fine without high winds,Slight,Slight
3BH0287,439474,426147,True,2016-11-17,2016,11,Thursday,8,845,2,2,1,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3BH1121,429098,435485,True,2016-11-17,2016,11,Thursday,17,1719,1,1,1,Unclassified,Wet / Damp,Darkness: street lights present and lit,Raining with high winds,Serious,Serious
3BH1171,429277,433992,True,2016-11-17,2016,11,Thursday,17,1740,1,1,2,Unclassified,Wet / Damp,Darkness: street lights present and lit,Raining without high winds,Slight,Slight
3BH1171,429277,433992,True,2016-11-17,2016,11,Thursday,17,1740,1,1,2,Unclassified,Wet / Damp,Darkness: street lights present and lit,Raining without high winds,Slight,Slight
3BH1227,430965,433433,True,2016-11-17,2016,11,Thursday,8,815,1,1,1,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3BH1313,428583,435670,True,2016-11-17,2016,11,Thursday,19,1900,2,2,1,A,Wet / Damp,Darkness: street lights present and lit,Raining without high winds,Slight,Slight
3BH1399,427401,435807,True,2016-11-15,2016,11,Tuesday,19,1950,2,2,1,B,Wet / Damp,Darkness: street lights present and lit,Raining without high winds,Slight,Slight
3BI0482,429213,438668,True,2016-11-18,2016,11,Friday,11,1100,2,2,1,Unclassified,Wet / Damp,Daylight: street lights present,Snowing without high winds,Slight,Slight
3BI0582,423891,434285,True,2016-11-18,2016,11,Friday,12,1200,2,2,1,Unclassified,Wet / Damp,Daylight: street lights present,Fine without high winds,Slight,Slight
3BI0879,434778,438016,True,2016-11-18,2016,11,Friday,14,1450,2,2,1,A,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3BI1032,432678,437954,True,2016-11-18,2016,11,Friday,16,1614,2,2,1,Unclassified,Wet / Damp,Darkness: street lights present and lit,Raining without high winds,Slight,Slight
